id,year,active_year,conflict_name,dyad_name,side_a,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low
344806.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2020-05-08,Pandemia da bala no Ceará deixa mais sete mortos na Grande Fortaleza nas últimas 24 horas""",Blog do Fernando Ribeiro,2020-05-08,Pandemia da bala no Ceará deixa mais sete mortos na Grande Fortaleza nas últimas 24 horas,Blog do Fernando Ribeiro,Maranguape town,Pici neighborhood,Ceará state,Maranguape municipality,-3.890830,-38.685560,POINT (-38.68556 -3.89083),2020-05-07 00:00:00.000,2020-05-07 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
345884.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2020-05-14,PANDEMIA DA BALA: chacina na madrugada deixa quatro mortos na guerra de facções em Maranguape""",Blog do Fernando Ribeiro,2020-05-14,PANDEMIA DA BALA: chacina na madrugada deixa quatro mortos na guerra de facções em Maranguape,Blog do Fernando Ribeiro,Maranguape town,Maranguape,Ceará state,Maranguape municipality,-3.890830,-38.685560,POINT (-38.68556 -3.89083),2020-05-09 00:00:00.000,2020-05-09 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
345877.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2020-05-12,Menina de 3 anos morta no Pirambu é a oitava criança assassinada no Ceará em 2020""",Blog do Fernando Ribeiro,2020-05-12,Menina de 3 anos morta no Pirambu é a oitava criança assassinada no Ceará em 2020,Blog do Fernando Ribeiro,Fortaleza town,Pirambu neighborhood,Ceará state,Fortaleza municipality,-3.717220,-38.543060,POINT (-38.54306 -3.71722),2020-05-10 00:00:00.000,2020-05-10 00:00:00.000,0.0,0.0,1.0,0.0,1,1.0,1.0
345883.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2020-05-14,PANDEMIA DA BALA: chacina na madrugada deixa quatro mortos na guerra de facções em Maranguape""",Blog do Fernando Ribeiro,2020-05-14,PANDEMIA DA BALA: chacina na madrugada deixa quatro mortos na guerra de facções em Maranguape,Blog do Fernando Ribeiro,Maranguape town,Maranguape,Ceará state,Maranguape municipality,-3.890830,-38.685560,POINT (-38.68556 -3.89083),2020-05-11 00:00:00.000,2020-05-11 00:00:00.000,0.0,0.0,0.0,2.0,2,2.0,2.0
345879.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2020-05-13,Onze motoristas de aplicativos foram mortos na Grande Fortaleza em apenas cinco meses de 2020""",Blog do Fernando Ribeiro,2020-05-13,Onze motoristas de aplicativos foram mortos na Grande Fortaleza em apenas cinco meses de 2020,Blog do Fernando Ribeiro,Fortaleza town,Serrinha neighborhood,Ceará state,Fortaleza municipality,-3.717220,-38.543060,POINT (-38.54306 -3.71722),2020-05-11 00:00:00.000,2020-05-11 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
345878.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2020-05-12,Pandemia da bala: chefe de facção é fuzilado dentro de um carro na Barra do Ceará""",Blog do Fernando Ribeiro,2020-05-12,Pandemia da bala: chefe de facção é fuzilado dentro de um carro na Barra do Ceará,Blog do Fernando Ribeiro,Fortaleza town,"area between the communities of Goiabeiras, Colônia and Barra do Ceará",Ceará state,Fortaleza municipality,-3.717220,-38.543060,POINT (-38.54306 -3.71722),2020-05-12 00:00:00.000,2020-05-12 00:00:00.000,0.0,1.0,0.0,0.0,1,1.0,1.0
345880.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2020-05-14,Mais três mulheres são mortas na Grande Fortaleza. No ano, são 135 assassinatos do gênero no Ceará""",Blog do Fernando Ribeiro,2020-05-14,"Mais três mulheres são mortas na Grande Fortaleza. No ano, são 135 assassinatos do gênero no Ceará",Blog do Fernando Ribeiro,Urucara town,town of Urucará,Ceará state,Maranguape municipality,-3.916670,-38.683330,POINT (-38.68333 -3.91667),2020-05-13 00:00:00.000,2020-05-13 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
345881.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2020-05-14,Mais três mulheres são mortas na Grande Fortaleza. No ano, são 135 assassinatos do gênero no Ceará""",Blog do Fernando Ribeiro,2020-05-14,"Mais três mulheres são mortas na Grande Fortaleza. No ano, são 135 assassinatos do gênero no Ceará",Blog do Fernando Ribeiro,Fortaleza town,Barroso neighborhood,Ceará state,Fortaleza municipality,-3.717220,-38.543060,POINT (-38.54306 -3.71722),2020-05-13 00:00:00.000,2020-05-13 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
345882.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2020-05-14,PANDEMIA DA BALA: chacina na madrugada deixa quatro mortos na guerra de facções em Maranguape""",Blog do Fernando Ribeiro,2020-05-14,PANDEMIA DA BALA: chacina na madrugada deixa quatro mortos na guerra de facções em Maranguape,Blog do Fernando Ribeiro,Maranguape town,Maranguape,Ceará state,Maranguape municipality,-3.890830,-38.685560,POINT (-38.68556 -3.89083),2020-05-13 00:00:00.000,2020-05-13 00:00:00.000,0.0,0.0,0.0,4.0,4,4.0,4.0
345887.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2020-05-16,Pandemia da bala: Três garotas são assassinadas a tiros dentro de casa na cidade de Barreira""",Blog do Fernando Ribeiro,2020-05-16,Pandemia da bala: Três garotas são assassinadas a tiros dentro de casa na cidade de Barreira,Blog do Fernando Ribeiro,Barreira town,city of Barreira,Ceará state,Barreira municipality,-4.286940,-38.643060,POINT (-38.64306 -4.28694),2020-05-16 00:00:00.000,2020-05-16 00:00:00.000,0.0,0.0,0.0,3.0,3,3.0,3.0
346844.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2020-05-18,Pandemia da violência: fim de semana deixa 22 pessoas assassinadas no Ceará""",Blog do Fernando Ribeiro,2020-05-18,Pandemia da violência: fim de semana deixa 22 pessoas assassinadas no Ceará,Blog do Fernando Ribeiro,Fortaleza town,"community of Goiabeiras, in Barra do Ceará,",Ceará state,Fortaleza municipality,-3.717220,-38.543060,POINT (-38.54306 -3.71722),2020-05-16 00:00:00.000,2020-05-16 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
346845.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2020-05-19,Pandemia da bala: em 24 horas, mais 10 pessoas foram assassinadas no Ceará, nesta segunda-feira""",Blog do Fernando Ribeiro,2020-05-19,"Pandemia da bala: em 24 horas, mais 10 pessoas foram assassinadas no Ceará, nesta segunda-feira",Blog do Fernando Ribeiro,Fortaleza town,Serrinha neighborhood,Ceará state,Fortaleza municipality,-3.717220,-38.543060,POINT (-38.54306 -3.71722),2020-05-18 00:00:00.000,2020-05-18 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
346846.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2020-05-19,Pandemia da bala: em 24 horas, mais 10 pessoas foram assassinadas no Ceará, nesta segunda-feira""",Blog do Fernando Ribeiro,2020-05-19,"Pandemia da bala: em 24 horas, mais 10 pessoas foram assassinadas no Ceará, nesta segunda-feira",Blog do Fernando Ribeiro,Fortaleza town,neighborhood Antônio Bezerra,Ceará state,Fortaleza municipality,-3.717220,-38.543060,POINT (-38.54306 -3.71722),2020-05-18 00:00:00.000,2020-05-18 00:00:00.000,0.0,0.0,0.0,2.0,2,2.0,2.0
346847.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2020-05-19,Pandemia da bala: em 24 horas, mais 10 pessoas foram assassinadas no Ceará, nesta segunda-feira""",Blog do Fernando Ribeiro,2020-05-19,"Pandemia da bala: em 24 horas, mais 10 pessoas foram assassinadas no Ceará, nesta segunda-feira",Blog do Fernando Ribeiro,Ibicuitinga town,city of Ibicuitinga,Ceará state,Ibicuitinga municipality,-4.973890,-38.638890,POINT (-38.63889 -4.97389),2020-05-18 00:00:00.000,2020-05-18 00:00:00.000,0.0,0.0,0.0,0.0,0,2.0,0.0
356613.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2020-05-19,Pandemia da bala: em 24 horas, mais 10 pessoas foram assassinadas no Ceará, nesta segunda-feira""",Blog do Fernando Ribeiro,2020-05-19,"Pandemia da bala: em 24 horas, mais 10 pessoas foram assassinadas no Ceará, nesta segunda-feira",Blog do Fernando Ribeiro,Sobral town,Sobral,Ceará state,Sobral municipality,-3.686110,-40.349720,POINT (-40.34972 -3.68611),2020-05-19 00:00:00.000,2020-05-19 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
356618.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2020-06-23,Operação da Polícia Civil prende o “Número Um” da facção CV em Guaiúba""",Blog do Fernando Ribeiro,2020-06-23,Operação da Polícia Civil prende o “Número Um” da facção CV em Guaiúba,Blog do Fernando Ribeiro,Guaiúba town,Guaiúba,Ceará state,Guaiúba municipality,-4.039720,-38.637220,POINT (-38.63722 -4.03972),2020-05-29 00:00:00.000,2020-05-29 00:00:00.000,0.0,0.0,0.0,2.0,2,2.0,2.0
361785.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2020-07-01,Número de assassinatos no Ceará dobra em seis meses comparado a 2019""",Blog do Fernando Ribeiro,2020-07-01,Número de assassinatos no Ceará dobra em seis meses comparado a 2019,Blog do Fernando Ribeiro,Ceará state,Ceará,Ceará state,,-5.000000,-40.000000,POINT (-40 -5),2020-06-01 00:00:00.000,2020-06-30 00:00:00.000,0.0,0.0,0.0,113.0,113,107.0,113.0
361787.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2020-07-01,Número de assassinatos no Ceará dobra em seis meses comparado a 2019""",Blog do Fernando Ribeiro,2020-07-01,Número de assassinatos no Ceará dobra em seis meses comparado a 2019,Blog do Fernando Ribeiro,Fortaleza town,Fortaleza,Ceará state,Fortaleza municipality,-3.717220,-38.543060,POINT (-38.54306 -3.71722),2020-06-01 00:00:00.000,2020-06-30 00:00:00.000,0.0,0.0,0.0,98.0,98,99.0,98.0
356615.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2020-06-23,Operação da Polícia Civil prende o “Número Um” da facção CV em Guaiúba""",Blog do Fernando Ribeiro,2020-06-23,Operação da Polícia Civil prende o “Número Um” da facção CV em Guaiúba,Blog do Fernando Ribeiro,Guaiúba town,"Santo Antônio neighborhood, Guaiúba",Ceará state,Guaiúba municipality,-4.039720,-38.637220,POINT (-38.63722 -4.03972),2020-06-20 00:00:00.000,2020-06-20 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
356626.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2020-06-22,Pandemia da violência: Ceará já registra o assassinato de 170 mulheres em 2020""",Blog do Fernando Ribeiro,2020-06-22,Pandemia da violência: Ceará já registra o assassinato de 170 mulheres em 2020,Blog do Fernando Ribeiro,Varjota town,"city of Varjota, in the Serra da Ibiapaba region (297 km from Fortaleza).",Ceará state,Varjota municipality,-4.194440,-40.476670,POINT (-40.47667 -4.19444),2020-06-21 00:00:00.000,2020-06-21 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
356633.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2020-06-24,Bandidos que assaltavam no Conjunto Esperança são mortos por ordem de facção""",Blog do Fernando Ribeiro,2020-06-24,Bandidos que assaltavam no Conjunto Esperança são mortos por ordem de facção,Blog do Fernando Ribeiro,Fortaleza town,Conjunto Esperança neighborhood,Ceará state,Fortaleza municipality,-3.717220,-38.543060,POINT (-38.54306 -3.71722),2020-06-23 00:00:00.000,2020-06-23 00:00:00.000,0.0,0.0,0.0,2.0,2,2.0,2.0
356634.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2020-06-25,Jovem atrai e mata o amigo a tiros para ser “batizado” após trocar de facção""",Blog do Fernando Ribeiro,2020-06-25,Jovem atrai e mata o amigo a tiros para ser “batizado” após trocar de facção,Blog do Fernando Ribeiro,Fortaleza town,Vicente Pinzón neighborhood,Ceará state,Fortaleza municipality,-3.717220,-38.543060,POINT (-38.54306 -3.71722),2020-06-24 00:00:00.000,2020-06-24 00:00:00.000,0.0,1.0,0.0,0.0,1,1.0,1.0
356649.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2020-06-29,Adolescente é morto a tiros em campo de futebol society em Fortaleza (veja vídeo)""",Blog do Fernando Ribeiro,2020-06-29,Adolescente é morto a tiros em campo de futebol society em Fortaleza (veja vídeo),Blog do Fernando Ribeiro,Fortaleza town,Quintino Cunha neighborhood,Ceará state,Fortaleza municipality,-3.717220,-38.543060,POINT (-38.54306 -3.71722),2020-06-28 00:00:00.000,2020-06-28 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
356666.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2020-06-30,Sepultamento de jovem assassinato termina em tiroteio com mais dois mortos""",Blog do Fernando Ribeiro,2020-06-30,Sepultamento de jovem assassinato termina em tiroteio com mais dois mortos,Blog do Fernando Ribeiro,Ipueiras dos Gomes town,town of Ipueiras dos Gomes,Ceará state,Iguatu municipality,-6.455830,-39.370560,POINT (-39.37056 -6.45583),2020-06-28 00:00:00.000,2020-06-28 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
356660.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2020-06-30,Pandemia da bala no Ceará: mais 13 pessoas foram mortas nas últimas 24 horas""",Blog do Fernando Ribeiro,2020-06-30,Pandemia da bala no Ceará: mais 13 pessoas foram mortas nas últimas 24 horas,Blog do Fernando Ribeiro,Caucaia town,"Genipabu neighborhood, in the city of Caucaia.",Ceará state,Caucaia municipality,-3.736110,-38.653060,POINT (-38.65306 -3.73611),2020-06-29 00:00:00.000,2020-06-29 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
356661.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2020-06-30,Pandemia da bala no Ceará: mais 13 pessoas foram mortas nas últimas 24 horas""",Blog do Fernando Ribeiro,2020-06-30,Pandemia da bala no Ceará: mais 13 pessoas foram mortas nas últimas 24 horas,Blog do Fernando Ribeiro,Fortaleza town,José Walter neighborhood,Ceará state,Fortaleza municipality,-3.717220,-38.543060,POINT (-38.54306 -3.71722),2020-06-29 00:00:00.000,2020-06-29 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
356665.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2020-06-30,Sepultamento de jovem assassinato termina em tiroteio com mais dois mortos""",Blog do Fernando Ribeiro,2020-06-30,Sepultamento de jovem assassinato termina em tiroteio com mais dois mortos,Blog do Fernando Ribeiro,Ipueiras dos Gomes town,town of Ipueiras dos Gomes,Ceará state,Iguatu municipality,-6.455830,-39.370560,POINT (-39.37056 -6.45583),2020-06-29 00:00:00.000,2020-06-29 00:00:00.000,0.0,0.0,0.0,2.0,2,2.0,2.0
361784.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2020-07-01,Facção fecha o comércio de Chorozinho após PM matar adolescente dentro de casa""",Blog do Fernando Ribeiro,2020-07-01,Facção fecha o comércio de Chorozinho após PM matar adolescente dentro de casa,Blog do Fernando Ribeiro,Maranguape town,Maranguape,Ceará state,Maranguape municipality,-3.890830,-38.685560,POINT (-38.68556 -3.89083),2020-07-01 00:00:00.000,2020-07-01 00:00:00.000,0.0,0.0,0.0,2.0,2,2.0,2.0
361821.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,2.0,"""Blog do Fernando Ribeiro,2020-07-30,Bullet pandemic: Ceará exceeds the mark of 2,600 homicides in 7 months"";""Blog do Fernando Ribeiro,2020-08-04,Bullet pandemic leaves more than 300 people murdered in July and 2,636 in 7 months""",Blog do Fernando Ribeiro;Blog do Fernando Ribeiro,2020-07-30;2020-08-04,"Bullet pandemic: Ceará exceeds the mark of 2,600 homicides in 7 months;Bullet pandemic leaves more than 300 people murdered in July and 2,636 in 7 months",Blog do Fernando Ribeiro,Ceará state,Ceará,Ceará state,,-5.000000,-40.000000,POINT (-40 -5),2020-07-01 00:00:00.000,2020-07-31 00:00:00.000,0.0,0.0,0.0,81.0,81,81.0,81.0
361822.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2020-07-30,Bullet pandemic: Ceará exceeds the mark of 2,600 homicides in 7 months""",Blog do Fernando Ribeiro,2020-07-30,"Bullet pandemic: Ceará exceeds the mark of 2,600 homicides in 7 months",Blog do Fernando Ribeiro,Fortaleza town,Fortaleza,Ceará state,Fortaleza municipality,-3.717220,-38.543060,POINT (-38.54306 -3.71722),2020-07-01 00:00:00.000,2020-07-30 00:00:00.000,0.0,0.0,0.0,68.0,68,68.0,68.0
361788.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2020-07-06,Polícia caça bandidos que balearam 7 pessoas em tentativa de chacina no Pirambu""",Blog do Fernando Ribeiro,2020-07-06,Polícia caça bandidos que balearam 7 pessoas em tentativa de chacina no Pirambu,Blog do Fernando Ribeiro,Itaitinga town,town of Barrocão,Ceará state,Itaitinga municipality,-3.969440,-38.528060,POINT (-38.52806 -3.96944),2020-07-03 00:00:00.000,2020-07-03 00:00:00.000,0.0,0.0,0.0,2.0,2,2.0,2.0
361790.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2020-07-07,Pandemia da bala deixa mais dois mortos em Pacajus. No ano, já são 53 assassinatos""",Blog do Fernando Ribeiro,2020-07-07,"Pandemia da bala deixa mais dois mortos em Pacajus. No ano, já são 53 assassinatos",Blog do Fernando Ribeiro,Pacajus town,Pacajus,Ceará state,Pacajus municipality,-4.172500,-38.460560,POINT (-38.46056 -4.1725),2020-07-06 00:00:00.000,2020-07-06 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
361793.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2020-07-08,Pandemia da bala: duas crianças são assassinadas a tiros nas últimas 24 horas no Ceará""",Blog do Fernando Ribeiro,2020-07-08,Pandemia da bala: duas crianças são assassinadas a tiros nas últimas 24 horas no Ceará,Blog do Fernando Ribeiro,Parazinho town,"community of Frios, in the Parazinho District, rural area of ​​the Municipality of Granja",Ceará state,Granja municipality,-3.039440,-40.678610,POINT (-40.67861 -3.03944),2020-07-07 00:00:00.000,2020-07-07 00:00:00.000,0.0,0.0,1.0,1.0,2,2.0,2.0
361794.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2020-07-08,Eight more people are murdered in Ceará amid a pandemic of violence""",Blog do Fernando Ribeiro,2020-07-08,Eight more people are murdered in Ceará amid a pandemic of violence,Blog do Fernando Ribeiro,Aquiraz town,dirt road in the Municipality of Aquiraz,Ceará state,Aquiraz municipality,-3.901390,-38.391110,POINT (-38.39111 -3.90139),2020-07-07 00:00:00.000,2020-07-07 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
361792.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,2.0,"""Blog do Fernando Ribeiro,2020-07-08,Pandemia da bala: duas crianças são assassinadas a tiros nas últimas 24 horas no Ceará"";""Blog do Fernando Ribeiro,2020-07-08,Eight more people are murdered in Ceará amid a pandemic of violence""",Blog do Fernando Ribeiro;Blog do Fernando Ribeiro,2020-07-08;2020-07-08,Pandemia da bala: duas crianças são assassinadas a tiros nas últimas 24 horas no Ceará;Eight more people are murdered in Ceará amid a pandemic of violence,Blog do Fernando Ribeiro,Guaiúba town,Guaiúba,Ceará state,Guaiúba municipality,-4.039720,-38.637220,POINT (-38.63722 -4.03972),2020-07-08 00:00:00.000,2020-07-08 00:00:00.000,0.0,0.0,1.0,0.0,1,1.0,1.0
361803.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2020-07-13,Armed violence drags families to death, with mothers, children and siblings executed""",Blog do Fernando Ribeiro,2020-07-13,"Armed violence drags families to death, with mothers, children and siblings executed",Blog do Fernando Ribeiro,Juazeiro do Norte town,"Romeirão neighborhood, in the city of Juazeiro do Norte",Ceará state,Juazeiro do Norte municipality,-7.213060,-39.315280,POINT (-39.31528 -7.21306),2020-07-09 00:00:00.000,2020-07-09 00:00:00.000,0.0,0.0,0.0,2.0,2,2.0,2.0
361797.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2020-07-13,Bullet pandemic dominates the city of Sobral over the weekend with six homicides""",Blog do Fernando Ribeiro,2020-07-13,Bullet pandemic dominates the city of Sobral over the weekend with six homicides,Blog do Fernando Ribeiro,Sobral town,Sobral,Ceará state,Sobral municipality,-3.686110,-40.349720,POINT (-40.34972 -3.68611),2020-07-10 00:00:00.000,2020-07-10 00:00:00.000,0.0,0.0,0.0,2.0,2,2.0,2.0
361802.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2020-07-13,Young man is shot on the bridge of Barra do Ceará when he returns from the party of a faction""",Blog do Fernando Ribeiro,2020-07-13,Young man is shot on the bridge of Barra do Ceará when he returns from the party of a faction,Blog do Fernando Ribeiro,Caucaia town,"Itambé neighborhood, in Caucaia",Ceará state,Caucaia municipality,-3.736110,-38.653060,POINT (-38.65306 -3.73611),2020-07-11 00:00:00.000,2020-07-11 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
361804.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2020-07-13,Young man is shot on the bridge of Barra do Ceará when he returns from the party of a faction""",Blog do Fernando Ribeiro,2020-07-13,Young man is shot on the bridge of Barra do Ceará when he returns from the party of a faction,Blog do Fernando Ribeiro,Caucaia town,"Leblon Park, in Caucaia",Ceará state,Caucaia municipality,-3.736110,-38.653060,POINT (-38.65306 -3.73611),2020-07-12 00:00:00.000,2020-07-12 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
361798.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2020-07-13,Bullet pandemic dominates the city of Sobral over the weekend with six homicides""",Blog do Fernando Ribeiro,2020-07-13,Bullet pandemic dominates the city of Sobral over the weekend with six homicides,Blog do Fernando Ribeiro,Sobral town,Sobral,Ceará state,Sobral municipality,-3.686110,-40.349720,POINT (-40.34972 -3.68611),2020-07-12 00:00:00.000,2020-07-12 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
361799.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2020-07-13,Bullet pandemic dominates the city of Sobral over the weekend with six homicides""",Blog do Fernando Ribeiro,2020-07-13,Bullet pandemic dominates the city of Sobral over the weekend with six homicides,Blog do Fernando Ribeiro,Sobral town,Sobral,Ceará state,Sobral municipality,-3.686110,-40.349720,POINT (-40.34972 -3.68611),2020-07-12 00:00:00.000,2020-07-12 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
361801.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2020-07-13,Young man is shot on the bridge of Barra do Ceará when he returns from the party of a faction""",Blog do Fernando Ribeiro,2020-07-13,Young man is shot on the bridge of Barra do Ceará when he returns from the party of a faction,Blog do Fernando Ribeiro,Fortaleza town,Serviluz neighborhood,Ceará state,Fortaleza municipality,-3.717220,-38.543060,POINT (-38.54306 -3.71722),2020-07-12 00:00:00.000,2020-07-12 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
361795.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2020-07-13,Bullet pandemic in Ceará leaves 37 dead in murders over the weekend""",Blog do Fernando Ribeiro,2020-07-13,Bullet pandemic in Ceará leaves 37 dead in murders over the weekend,Blog do Fernando Ribeiro,Caucaia town,Parque Potira neighborhood,Ceará state,Caucaia municipality,-3.736110,-38.653060,POINT (-38.65306 -3.73611),2020-07-12 00:00:00.000,2020-07-12 00:00:00.000,0.0,0.0,0.0,2.0,2,2.0,2.0
361796.0,2020,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2020-07-13,Bullet pandemic in Ceará leaves 37 dead in murders over the weekend""",Blog do Fernando Ribeiro,2020-07-13,Bullet pandemic in Ceará leaves 37 dead in murders over the weekend,Blog do Fernando Ribeiro,Fortaleza town,"on the banks of Lagoa da Maraponga, in the capital",Ceará state,Fortaleza municipality,-3.717220,-38.543060,POINT (-38.54306 -3.71722),2020-07-12 00:00:00.000,2020-07-12 00:00:00.000,0.0,0.0,0.0,2.0,2,2.0,2.0
